# One correction, one line. Six pipe-separated fields, no wrapping:
#
#   DATE | SLUG | CLASS | CHANNEL | GATE | NOTE
#
# DATE     YYYY-MM-DD
# SLUG     short kebab-case handle; reuse one only for a literally recurring problem
# CLASS    from .ai/gates/data/corrections_vocab.json -- which ships EMPTY, so the
#          first entry you write also adds its class to that file
# CHANNEL  who found it: karel-style maintainer name, claude, gate, test, audit, none
# GATE     yes | yes-now | no-judgment | no-gap | n/a
# NOTE     >=40 chars, and length is not the point. Three things earn the entry:
#          what was wrong concretely, WHY IT WAS BELIEVED, and what generalises.
#          The middle one is what makes clustering possible -- the shape of the
#          error is what repeats, not its subject.
#
# Validated by `nightshift.gates.corrections_log` on every edit, so a malformed
# line cannot sit here quietly. Read the distribution with
# `python -m nightshift.corrections`.
#
# This file starts empty and that is the intended state. The framework ships the
# machinery for earning rules, not a set of earned rules.
2026-08-03 | uninstall-deleted-what-it-kept | derived-what-only-the-act-knew | maintainer | no-judgment | `uninstall.plan` decided what to delete by asking `init.build_plan` what it writes and intersecting with the disk, taking `writes | kept` as the candidate set. After a run our own files EXIST, so the second build files them under `kept` -- the same list as a `CLAUDE.md`, `.gitattributes`, `.claude/memory/arch.md` or `docs/tier-binding.md` the project already had and `init` deliberately left alone. So `nightshift uninstall --yes` in any repo that was not empty deleted the operator's own documents. Reproduced 2026-08-03 on a synthetic repo carrying all four: every one appeared under `delete 27 file(s)`. Why it was believed: the intersection is the mechanism that makes the command safe in the ordinary case, and `test_uninstall_removes_exactly_what_init_wrote` passed -- because its fixture is a FRESH repo, where `kept` is empty and the wrong list and the right list are the same list. Every uninstall test used that fixture, so the suite could not see the case. Generalises: DERIVING A FACT FROM THE CURRENT STATE CANNOT RECOVER PROVENANCE -- only the act that wrote a file knows it wrote one, and `init`'s own refusal to overwrite is exactly what guarantees the two are indistinguishable afterwards. Same shape as a fixture that is too clean to contain the bug: the empty case is where the wrong algorithm and the right one agree. Fixed: `init` writes `.ai/install.json` naming what it created (accumulating across re-runs, or a second `init` would leave a receipt saying it made nothing), `uninstall` reads that and intersects it with what `init` can write so a hand-edited receipt is not obeyed, pre-receipt installs fall back to byte-comparison and report what they declined, and nine tests in tests/test_install_flow.py run every case through a repo that already has its own four documents.
2026-08-03 | never-overwrite-read-as-nothing-to-do | derived-what-only-the-act-knew | maintainer | no-gap | The other half of `uninstall-deleted-what-it-kept`, and the reason there was nothing to remove: `init` staged `CLAUDE.md`, `.gitattributes`, the `[tiers].binding_doc` and `Board/README.md` through the same never-overwrite path as everything else, so a project that already had any of them got one line reading 'keep (already present, untouched)' and the requirement was NEVER INSTALLED. For those four the content is the requirement and the file existing is not: the rules a session must follow, the `* text=auto eol=lf` line, the fenced block `nightshift.tiers` parses, the lane contract. Measured 2026-08-03 in a repo with three of them present: two gate violations on the very first run (`line_endings` on a `.gitattributes` that lacked the rule, `dead_code` unrelated) and `tiers.binding()` unable to find a block at the path the manifest pointed at -- an install that reported success and had configured nothing. Why it was believed: 'never overwrite the operator's file' is a real and load-bearing rule, and `stage()` is how it is kept; the error was reading it as 'therefore do nothing', when the third option -- add to the file without touching what is there -- was available the whole time. Every install test used a fixture with none of the four files, so the branch never ran. Generalises: NEVER-OVERWRITE IS NOT THE SAME RULE AS NOTHING-TO-DO, and conflating them turns a safety property into a silent skip. The tell is a report line in the passive voice: 'kept, untouched' names what was not done and never asks whether something still needs doing. Fixed: a `merge()` path appends a block fenced by `nightshift:begin`/`nightshift:end` markers, with the framework's CLAUDE.md half going to `.ai/CLAUDE.md` and a pointer into theirs; `uninstall` strips exactly those blocks by reading the markers, so it is symmetric with or without a receipt; `branch_role_prose` gained the second path so the branch-role rule is gated wherever it landed. Two further bugs fell out of testing it, both the same re-run shape as the receipt: keying the CLAUDE.md split on the file EXISTING made a second `init` write an orphan `.ai/CLAUDE.md`, and a file this tool wrote is just a file that exists, so `Board/README.md` was appended to itself.
2026-08-04 | origin-identity-in-shipped-prompts | origin-identity-baked-in | maintainer | yes-now | `runner.py` sends five prompts to a model and FOUR carried the origin project. `_PROMPT` opened 'Execute one card from the Dungeoneer board' -- every worker, every card, every consuming project. `_REVIEW_PROMPT` routed on a named person who is not the maintainer, and told the reviewer not to re-check 'parity, imports, help-catalog overflow, asset hygiene': a game's gate list handed to a reviewer that will never see one of them. All four cited `00_architecture.md` SS13/SS16 as the authority for the tier they were running at -- a design note that deliberately does not ship, so the citation named a file the agent could not open. Four more runtime strings named the project or its maintainer, including a `commit_pathspec` denial that explained the operator's own repo to them in terms of somebody else's Obsidian habits. Counted by AST before touching anything, because most mentions are correct: 187 across 39 files, of which 83 docstrings and 58 comments are PROVENANCE -- a rule naming the incident that earned it -- and 6 were runtime strings. `templates/` was already clean at 0 because it renders a maintainer token, so the discipline existed in the codebase and stopped at the package boundary. Why it was believed: every one of those strings is TRUE in this repo. The framework checkout is the one place where naming the origin project reads as correct, so no gate, test or reviewer running here could see it -- the same blindness as `origin-repo-had-it-by-hand` but inverted, and one layer past `nightshift-reviewer-charter-is-game-shaped`, which fixed the same defect in a shipped .md a reader could at least notice. Generalises: A STRING THAT IS TRUE IN THE REPO THAT WROTE IT CANNOT BE AUDITED FROM THAT REPO. The test has to be 'would this sentence be false in a repo that is not ours', and the only mechanical proxy is the origin project's own name. Fixed: the four prompts state their rules in full instead of citing a doc that does not ship, the six runtime strings name roles rather than people, `doc_reference_liveness`/`doc_scan` prose that stated CURRENT BEHAVIOUR in origin terms was corrected while the 141 provenance mentions were deliberately left alone, and `tests/test_prompts_are_project_agnostic.py` fails on any runtime string naming the origin project or citing an `NN_*.md`. Kept as a test rather than a gate on purpose: a gate would ship into consuming projects where the rule is meaningless, which is `gate-scope-outlived-its-directory` written deliberately.
2026-08-04 | attributor-literal-was-a-silent-noop | origin-identity-baked-in | test | yes-now | Found by the test written for the entry above, not by reading. `digest._KAREL_ANSWER` matched the literal token `karel` after the `·` in a `## Thread` heading, to flag a card that was answered but never moved out of `needs-decision/`. In every repo but the origin's that advisory ran, matched nothing, and reported a clean board -- and a nudge that never fires is indistinguishable from a board with nothing to nudge about. Nothing in the suite touched the advisory at all, which is how a literal first name survived the extraction. The interesting part is what the fix could NOT be: counted over the origin project's 62 `### <date> · <token>` headings, the bare single-word attributors are `karel` (24), `triage` (10), `code-thread` and `claude` -- so a shape rule ('a single bare word means a human decided') reads three agents' own notes as a recorded decision. The name is doing the work, so the project has to declare it. Why it was believed: the regex's comment argued carefully about matching NARROWLY -- why `interactive session (Karel + Claude)` must not trip it -- and reasoning that hard about the shape of the match makes the identity of the token feel like part of the shape. Generalises: A CHECK KEYED ON A PROPER NOUN IS OFF EVERYWHERE THAT NOUN IS NOT, AND OFF LOOKS EXACTLY LIKE CLEAN. When a rule matches a name rather than a form, ask which repos it is a no-op in and whether anything would say so. Fixed: `[board].decision_attributor`, CONFIRM-tier in discovery (guessed from git user.name's first word, never HIGH, empty disables the advisory rather than falling back to a guess), the digest compiles the pattern from it, and the shipped `manage-board` skill renders the same token so the WRITE side and the READ side of the convention cannot drift. 11 tests, including every attributor shape from the real corpus. The templates-carry-no-origin-identity test was widened from `ai/recipes/` to the whole template tree, which is what caught the skill telling every project to sign `· karel`.
2026-08-04 | kanban-needed-a-plugin-nobody-named | origin-repo-had-it-by-hand | maintainer | yes-now | The shipped `Board/README.md` said the board view 'needs the **Bases** core plugin, which ships with Obsidian 1.9 and later'. True, and not sufficient: core Bases provides table/cards/list, while `type: kanban` -- the view the same paragraph is selling, with a row in its own table reading 'one column per lane, cards draggable between them' -- comes from the **Base Board** COMMUNITY plugin. So the documented path lands on `Unknown view type: kanban`, and the operator has followed the instructions exactly. Reported by the maintainer on their second install, 2026-08-04: *"I opened the Obsidian, installed base board ... but it tells me 'Unknown view type: kanban' when I open the Board"*. Confirmed by reading `.obsidian/community-plugins.json` in the origin checkout: `base-board` v2.4.1 has been enabled there the whole time. Why it was believed: the doc was written while fixing `board-had-no-view`, by an author whose vault already rendered the kanban -- so the plugin question that got thought about was the one that was still open (does Bases ship with Obsidian, and from which version), and the dependency that was already satisfied was never a question at all. FOURTH instance of `origin-repo-had-it-by-hand` and the SECOND about this one view, which is the tell: the first fix shipped the file and the second had to ship the thing that renders it. Generalises: A DEPENDENCY THAT WAS ALREADY INSTALLED WHEN YOU WROTE THE DOC IS NOT A DEPENDENCY YOU WILL REMEMBER TO NAME. The check is not 'did I list the requirements' but 'what is enabled on this machine that the reader's machine will not have' -- for anything with a GUI, read the app's own plugin/extension config rather than recalling it. Corollary applied here: name the ERROR STRING, not just the fix, because the person with the symptom searches for the symptom. Fixed: the board README splits the two plugins and names `Unknown view type: kanban`; the `.base` header says the same at the point `type: kanban` is declared; `init`'s closing screen carries it as the one step neither of its two commands can do, since it is a click in another application; the install skill's handover step must state it; the framework README gained the split. One test asserts all three shipped docs name both `Base Board` and the error string.
2026-08-04 | shipped-the-view-not-the-switch | work-printed-instead-of-done | maintainer | no-gap | The fix for `kanban-needed-a-plugin-nobody-named` was four documents telling the operator which two plugins to enable. Correct, and still the framework declining to do its own job: BOTH toggles live in `.obsidian/`, a directory `init` can read and write, so the instruction was work printed instead of done. The maintainer, 2026-08-04: *"As plugins are declared in .obsidian, can you add this plugin to it's settings so Obsidian loads it? Also a user can already have Obsidian over the folder, so we can't just overwrite, we need to append during install."* Both halves matter and the second is the harder one: `.obsidian/` predates us in any vault opened once and holds themes, hotkeys, window layout and every other plugin they run. Why it was believed: the previous entry's finding was framed as a DOCUMENTATION defect -- the README named one plugin and needed to name two -- so the fix inherited that frame and never asked whether the thing being documented was actionable. Generalises: WHEN A DOC FIX TELLS SOMEBODY TO CHANGE A FILE YOU CAN ALREADY WRITE, THE DOC WAS THE WRONG ARTEFACT. Second instance of `work-printed-instead-of-done` after `install-ended-with-homework`, and the same tell -- an imperative addressed to the reader about state the tool owns. Fixed: `_plan_obsidian` merges `base-board` into `community-plugins.json` and `bases: true` into `core-plugins.json`, both read-modify-write with every other key preserved. The two files are treated ASYMMETRICALLY on purpose: an absent community list means 'none enabled' so creating it adds nothing and is safe, while `core-plugins.json` maps EVERY core plugin to a boolean, so writing a partial one is not an append but a claim about plugins nobody asked about -- merged if present, never created. Unreadable either file: refuse and say so, never rewrite. No vault at all: do nothing and note it, because manufacturing `.obsidian/` decides something that is the operator's. Enabling is not installing, so the info line says NOT installed and names Browse when the plugin directory is absent. `.obsidian/` is excluded from the receipt: by uninstall time 'did nightshift enable Bases or did they' is unanswerable, and switching off a plugin somebody has used for months to tidy up after ourselves is the worse error. 10 tests plus a run against a vault carrying dataview, templater, a theme and four core plugins -- all preserved.
2026-08-04 | explanation-shipped-into-a-file-a-plugin-rewrites | derived-not-verified | claude | yes-now | The same fix put the plugin explanation into `templates/board.base`'s comment header, and asserted it there with a test. Obsidian's Bases plugin normalises that file every time the vault opens and its normalisation DROPS YAML COMMENTS, so the header reaches nobody: measured 2026-08-04 in the origin project, whose live `Board.base` carries 0 comment lines against the template's 12. The test was green throughout, because it read the TEMPLATE -- the artefact nobody's Obsidian touches -- while the delivered file lost the text on first launch. A test verifying the wrong artefact is worse than no test: it reports coverage of a property that does not hold in production. Reported by an agent in another project, which noticed the rewrite as an unexplained diff and left it uncommitted. Why it was believed: `.base` is a file this tool writes, in this tool's format, from this tool's template -- three true things that together imply ownership, and the owner is whichever program last wrote it. Generalises: A FILE ANOTHER PROGRAM NORMALISES IS NOT A PLACE TO PUT ANYTHING THAT MUST SURVIVE, and the test for durable content has to read the artefact AS DELIVERED, not the template it came from. The tell is any file a GUI opens and saves. Fixed: the header stays but now says it will vanish and names the durable copy; the docs test drops `board.base` from the list it checks and a new test pins only that self-describing claim, with the 0-vs-12 count in its docstring. Also the maintainer's standing rule, which the reporting agent got backwards: an Obsidian rewrite is expected, not damage -- *"obsidian changes should not cause any problem and should be commited with every commit"* -- so both copies of `manage-board` now forbid treating one as a finding, leaving it uncommitted, or restoring the comments.
2026-08-04 | looking-at-it-broke-it | origin-repo-had-it-by-hand | maintainer | yes-now | A consuming project could not dispatch a card because `.obsidian/workspace.json` was dirty -- reported THREE TIMES in one day, each time after the previous fix. The chain is three links and every one is ours: `templates/gitignore` said nothing about `.obsidian/`; `init`'s closing screen says `git add -A && git commit`; and the same morning `init` started WRITING into `.obsidian/`, which makes the directory read as something you are meant to commit. So the vault config gets swept in, including `workspace.json` -- which Obsidian rewrites when you open a pane, switch tabs or scroll -- and `dirty_outside_board` then refuses every dispatch. OPENING THE BOARD TO READ IT IS WHAT STOPS THE BOARD BEING WORKED, and each look re-dirties it, so the state is not recoverable by committing. Why it was believed: the origin project has had `.obsidian/` in its own `.gitignore` since long before the extraction, so no run here could ever produce the failure -- and today's three Obsidian fixes all went to the same blind spot without any of them asking the one question that repo answers by hand. Fifth instance of `origin-repo-had-it-by-hand` and the third about this one directory: shipping the view, then the plugins that render it, then the rule that keeps looking at it from being destructive. Generalises: WHEN A FIX MAKES A TOOL WRITE SOMEWHERE NEW, THE QUESTION IS NOT ONLY 'IS THE WRITE CORRECT' BUT 'WHAT ELSE LIVES THERE, AND WHAT HAPPENS WHEN IT IS COMMITTED'. Adding a write to a directory adopts the whole directory's churn. Fixed in two places on purpose, because they cover different repos: `templates/gitignore` names `workspace.json` and `workspace-mobile.json` -- deliberately NOT `.obsidian/` wholesale, since community-plugins.json and core-plugins.json are real shared config that `init` writes precisely so a second machine need not redo the setup -- and `dirty_outside_board` now skips `.obsidian/` entirely, which is what rescues a repo that tracked one before the ignore rule shipped. The skip is safe because the reason for refusing does not apply: no worktree, gate, test or card reads a byte of vault state, and it is the `Board/` exemption's own rationale one directory over -- somebody looking at the board while a session runs. `init` also reports a tracked workspace file with the two-command untrack, since no `.gitignore` rule can fix what git already has. 9 tests, including that a vault rewrite and a source edit in the same tree still refuses and still names the source edit.
2026-08-06 | reuse-cache-merge-base-self-diffed | derived-what-only-the-act-knew | claude | no-gap | Card `empty-diff-preflight-runs-everything` left an adjacent observation deliberately unexplained: two consecutive preflights at `6bd5665` and `948a1ac` in the Dungeoneer repo, differing only in a Board-only commit (a `kanban_order` renumber), both re-ran the full 693-test system slice with no part reused, even though a board-only path folds out of the system fingerprint by design. `preflight._run_pytest`'s reuse cache built its env tag from a SECOND, independent `git merge-base HEAD <base>` call -- separate from the one `_changed_paths`/`_diff_base` already resolves for the diff itself. `_diff_base` redirects to `origin/<base>` when `HEAD` IS `base`, which is routine when board/plan commits land straight on the integration branch (the exact shape of the two commits above); the reuse cache's own call used the literal branch name instead, so on that path `git merge-base HEAD base` resolved to HEAD's own SHA -- a value that changes on every commit -- and that went straight into `_env_tag`, hashed into every part's fingerprint. CONFIRMED, not derived from reading: I built a synthetic repo to the same shape (two commits landed directly on an integration branch, a fixed `origin/<base>` behind both, the second commit touching only a `Board/`-classified path) and measured the two merge-base values differ across commits under the old code and agree under the fix, with the system part's fingerprint then matching byte-for-byte between runs and the cache actually hitting on the second one. Why it was believed correct: `git merge-base HEAD <base>` reads as the obviously right call at the point it was written, and it IS right for every branch that is not the integration branch itself -- the one case it silently breaks is exactly the case `_diff_base` exists to redirect, three functions away in the same file. Generalises: A FACT ALREADY RESOLVED CORRECTLY ONCE, ELSEWHERE IN THE SAME MODULE, AND THEN RECOMPUTED NAIVELY BY A SECOND CALL SITE IS INDISTINGUISHABLE FROM THE ORIGINAL UNTIL THE INPUT HITS THE CASE THE FIRST CALL SITE WAS BUILT TO HANDLE -- the fix is not a smarter second computation, it is not having a second one. The card's own warning earned its keep here: the first pass toward this observation reached for a fingerprint-granularity theory before anything had been run, and only measuring (checkout a real commit, call the real functions, compare the real hashes) surfaced the actual cause. Fixed: `_changed_paths` now returns the merge-base SHA it already resolves, as a third tuple element; `_run_pytest` and `run_checks` thread that value through instead of recomputing it. `tests/test_preflight_empty_diff.py::test_the_reuse_cache_hits_across_two_board_only_commits_on_the_base_branch` pins the exact two-commit scenario measured. [[disposition: commit: nightshift preflight.py -- _changed_paths returns the resolved merge-base, _run_pytest and run_checks reuse it instead of recomputing]]
2026-08-07 | check-ignore-probed-as-a-file | derived-not-verified | test | no-gap | `source_reference_liveness._gitignored` probed each candidate exactly as the source wrote it, so `.ai/runs` never matched this repo's own `.gitignore` entry `.ai/runs/`: a trailing-slash pattern matches DIRECTORIES ONLY, and `git check-ignore` cannot infer directory-ness for a path that does not exist on disk. Ten violations across runner.py, digest.py and hooks/correction_prompt.py -- on the exact path the module docstring names as the worked example of its own structural pass, so the doc and the code disagreed and the doc was believed. Believed because `git check-ignore <path>` reads as a total predicate, when its answer actually depends on a trailing slash AND on disk state; the pass was reasoned out against a path that exists, while the entire population reaching this code is paths that do NOT exist yet, which is why they reach it. Generalises: when shelling out to a tool for a yes/no, reproduce the condition the real population has rather than the convenient one -- and when a docstring names a specific worked example, that example is a testable claim, not prose. Failure direction is the bad one: the gate looked STRICTER than it was and errored nowhere, so ten false positives read as genuine debt. Caught by test_self_gating, a test not written for this. [[disposition: commit: a0b783c]]
2026-08-10 | perf-number-taken-from-one-cold-run | derived-not-verified | maintainer | no-gap | The Czech rewrite of docs/index.html asserted the gate suite runs "~18 s, after every file edit", replacing the old deck's "~7 s" as a stale figure corrected. Both timings were real: I measured 18.9 s and 17.5 s and treated two agreeing numbers as a measurement. Karel disbelieved it -- "that grew again after we reduced it" -- and re-measuring showed the suite runs 6.5-6.8 s warm and spikes to ~18-21 s sporadically, with the spread spread evenly across all 39 gates (deletion_sweep alone swings 0.26 s to 5.61 s), i.e. machine variance, not the suite. In-process the checks total 6.6 s against the 4.14 s recorded when corpus.py landed at 31 gates -- eight more gates for +1.5 s, no regression, which is the answer his question actually deserved. Why it was believed: repeating a measurement feels like verifying it, and two cold runs back to back are ONE observation of a bimodal distribution, not two. The number was also the kind nobody challenges in a slide, and it was going in front of colleagues as evidence the tool is honest about itself. Generalises: A PERFORMANCE NUMBER IS A DISTRIBUTION, NOT A VALUE -- repeating a measurement back to back samples the same machine state, so a figure that will be published needs runs separated by other work, and the range reported rather than the mode. Corollary found while checking: the PostToolUse hook budget is 30 s against a worst measured 21.5 s (72 %), and the hook ends `; exit 0`, so crossing it makes the gates vanish silently -- the same shape as the 33.8 s-against-15 s incident already in this log, still unguarded. Deck now says ~7 s; the headroom finding is reported to Karel, not fixed here. [[disposition: doc: docs/index.html gate timing corrected to ~7 s]]
2026-08-10 | probe-read-the-wrong-true-number | derived-not-verified | maintainer | no-judgment | `suite.available_memory_gb` returned `ullAvailPhys` -- free PHYSICAL memory -- to decide how many xdist workers a box can afford. The number is real, the field is real, the reading is correct, and it is the wrong quantity: what `-n auto` exhausts on Windows is the system-wide COMMIT CHARGE, and commit is charged when a page is reserved rather than when it is first touched, so free-RAM and commit-headroom diverge without bound. Reported by Karel as the Dungeoneer suite crashing VS Code and other unrelated apps while "RAM was only at 52%". Measured on that box: 18.9 GB free RAM, 13.4 GB of commit headroom against a 127.9 GB limit (89.5% committed, cross-checked against `\Memory\% Committed Bytes In Use` and Win32_PerfFormattedData_PerfOS_Memory). `worker_count(12, 18.9)` found 12 workers affordable and therefore DECLINED TO CAP; 12 workers wanted ~16.8 GB of commit. The 2026-07-31 cap, built for exactly this failure, was present, correct-looking, fully unit-tested and inert. Two properties kept it invisible and both generalise past this function. (1) The failure is not attributable to the thing that caused it: commit exhaustion is system-wide, so the allocation that fails belongs to whichever process asks next -- the suite ran green to completion and the DESKTOP died, which is not a shape anyone debugging a test runner goes looking for, and the meter a human checks (Task Manager's memory percentage) is physical and reads normal throughout. (2) Every test of the cap injected `memory_gb` as a literal to keep `worker_count` pure. That purity is right and it moved the only untested statement in the feature -- the measurement -- to the one place nothing was looking: 100% coverage of the arithmetic, zero coverage of which field was read. THE TEST THAT MATTERS FOR A FUNCTION THAT READS THE PLATFORM IS THE ONE ASSERTING IT READ THE RIGHT NUMBER, NOT THE ONES EXERCISING WHAT IT DOES WITH IT. Fixed: probe returns min(physical, commit headroom) on Windows (POSIX unchanged -- default overcommit has no comparable hard limit); new `SYSTEM_RESERVE_GB = 4.0` subtracted before dividing, because the corrected probe ALONE still allowed 9 workers = 12.6 of 13.4 GB and left ~0.8 GB for the editor the tests were launched from; new test calls `GlobalMemoryStatusEx` directly and asserts the probe tracks the scarcer meter. Not gated: no gate can see a machine's commit headroom, and which platform field is semantically correct is judgment, not pattern-matching -- the durable guard here is the test, not a gate. Consuming-project half (root `conftest.py` routing a hand-typed `pytest -n auto` through this probe at all, which nothing did) is logged in Dungeoneer as `guard-watched-the-wrong-meter`. [[disposition: commit: 889ec19 -- probe reads the scarcer meter, SYSTEM_RESERVE_GB added, probe-field test added]]
2026-08-11 | new-member-met-old-membership-tests | new-member-met-old-membership-tests | claude | no-judgment | Card failed-attempt-work-is-deleted-not-resumed added two new members of two existing sets in one diff -- the ref shape `ai/<id>@failed-N` inside the `refs/heads/ai/` namespace, and the dispatch outcome `interrupted` -- and each inherited the wrong half of the code that already reasoned about its set. `publish()` globs `refs/heads/ai/`, so a rescue ref was PUSHED from the moment it existed, while the reap meant to balance it (`prune_rescue_branches`) named only the local ref: every retired card would leave up to MAX_ATTEMPTS orphaned `origin/ai/<id>@failed-N` refs, which is exactly the gap `rebase_and_merge` closed for card branches on 2026-08-09, reopened by a ref shape that did not exist then. The outcome fell the other way, because outcome sites ENUMERATE: `settle`'s give-back branch was extended by hand and got it right, but the CONSECUTIVE_FAILURE_STOP streak tests `outcome == "failed"` and was not touched, so an api_error dispatch that used to trip the breaker on the third card in a row now resets it -- a net silently removed by the same commit that made those dispatches survivable, and removed in both directions, since an alternating failed/interrupted night can never reach three of either. Third instance in the same diff: the interrupted path returned `Dispatch(kept=True)` after dropping its worktree, and `kept` is what `settle` renders as "worktree kept for warm resume" -- a false sentence in the one line a 6 AM reader trusts. Why it was believed: adding a variant reads as ADDITIVE, so the review question that gets asked is whether the new case behaves correctly, and all three did in the branch that introduced them; every failure is in code written before the variant and edited by nobody, so nothing in the diff points at it. Generalises: A NEW MEMBER OF AN EXISTING SET IS AUTOMATICALLY IN EVERY SITE THAT MATCHES THAT SET BY PATTERN AND AUTOMATICALLY OUT OF EVERY SITE THAT ENUMERATES ITS MEMBERS -- the reviewable question is not "is the new case handled" but "list every site that already decides something about this set, and say which half this member fell into". Found by reading the landed diff against the card's own acceptance before pushing: 22 gates and 1251 tests were green with all three defects in place, and no gate can see which membership a new variant ought to have joined. [[disposition: commit: 11df476 -- rescue refs reaped on the remote too, kept=False on an interruption, interruptions counted toward CONSECUTIVE_FAILURE_STOP]]
2026-08-13 | fresh-worktree-never-gets-normalized | derived-not-verified | gate | yes | normalize_worktree's own docstring says "run once per checkout that pre-dates the .gitattributes landing" -- reasoned correctly for a clone, never re-examined against prepare_worktree cutting a brand-new linked git worktree per card, every single dispatch. Caught in a consuming project (Dungeoneer): cs-es-naturalness-and-comprehensibility-pass attempt 1 failed line_endings on four .ai/scratch/*.json files it never touched -- CRLF picked up by that worktree's own checkout, committed blobs already clean LF, so the worker had no code change that could fix it and a bare retry would cut a fresh unnormalized worktree and fail identically. Why believed fine: the instruction is true of every checkout anyone had run it from before nightshift existed to cut its own worktrees -- "once per checkout" quietly assumed one checkout per clone, and the runner's whole worktree-per-card model is the deployment shape that breaks it, not an edge case of it. Generalises: A FIX SCOPED "RUN ONCE PER CHECKOUT" NEEDS RE-EXAMINING THE MOMENT SOMETHING STARTS PRODUCING CHECKOUTS PROGRAMMATICALLY -- THE GATE THAT CATCHES THE SYMPTOM THEN FIRES INSIDE THE WORKER'S OWN RUN, WHERE THE WORKER HAS NO STANDING TO APPLY A HOST-LEVEL FIX AND ONLY BURNS AN ATTEMPT. Same family as discovery-project-name-broken-inside-a-worktree (2026-08-12, logged in Dungeoneer's corrections.log, the consuming project that hit it): a second single-checkout assumption broken by the identical deployment shape within a day of the first. Fixed: prepare_worktree now calls normalize_worktree.normalize() on every path out (FRESH, FROM_WIP, REENTER), wrapped so a normalize failure never blocks a dispatch; two regression tests plus one for the defensive wrapper. [[disposition: commit: 35b20ff]]
2026-08-13 | rescue-branches-only-swept-on-failure | derived-not-verified | claude | no-gap | prune_rescue_branches (deletes a card's @failed-N rescue refs once it has left tasks/ for good, per its own docstring) was wired into exactly two of settle()'s outcome branches -- the MAX_ATTEMPTS and no-progress-stuck retirements to failed/ -- and into a startup sweep scoped to (done, failed). The far more common outcome, reviewed ok and merged into testing/, never called it, so a card that succeeded normally kept every rescue branch from every earlier failed attempt forever. Found in a consuming project (Dungeoneer) doing routine branch cleanup: three cards that had shipped cleanly days apart -- cs-es-naturalness-and-comprehensibility-pass, cross-language-text-overflow-guard, top-strip-follows-the-sidebar -- all still carried their @failed-1 refs. Why believed fine: the two retirement branches that DID call it read as 'settle() covers a card leaving tasks/', and the reviewed/merged path looked structurally the same from a distance -- nobody had actually enumerated every board.move(...) call inside settle() and checked which ones were paired with the prune call versus not. Generalises: A CLEANUP HOOK ADDED TO THE FAILURE PATH READS AS COVERING THE LIFECYCLE EVENT WHEN IT ONLY COVERS THE OUTCOME THE SESSION THAT WROTE IT WAS LOOKING AT -- the audit that catches this is enumerating every branch of the state machine the resource's lifetime is tied to, not just the branch being worked on at the time. Fixed: settle() is now a thin wrapper (_settle_impl does the real work) that reaps rescue branches once, generically, whenever the card's lane is no longer tasks/ after the outcome is applied -- covering every existing and future branch uniformly instead of needing a call added to each one. sweep_terminal_cards's startup pass also now covers testing/, as a backstop for a card that reaches it by a hand-move rather than through settle() (an inline session close, a documented gap in the consuming project's own manage-board skill). Two regression tests: one pinning the wrapper reaps immediately on a reviewed-merge into testing/, one pinning the sweep catches a hand-moved testing/ card. [[disposition: commit: aa066f1]]
2026-08-14 | guards-composed-into-a-prohibition | guards-composed-into-a-prohibition | claude | no-judgment | `commit_pathspec` refuses a `git commit` that does not name its paths (built 2026-07-28 for `commit-swept-staged-index`) and `ideas_fence` refused any Bash command that DID name `Board/ideas/` (built 2026-07-27 for `triage-read-private-ideas`). Each is correct, each is fully unit-tested, and their denial sets intersect to leave the private lane UNCOMMITTABLE: there is no spelling of "commit this note" that satisfies both, so an operation neither guard was written to forbid was forbidden by both, for 17 days, over files that are tracked in git and therefore have to be committed by somebody. Not caught by any gate, test or session -- caught because Karel asked for the capability: "I want you to be able to commit and push cards in ideas folder." That is the diagnostic property of this class: the symptom is a MISSING action, and nothing observes an action nobody attempts. Why it was believed fine: both hooks were reviewed and tested in isolation, which is the right unit for a guard's own correctness and the wrong unit for its effect -- each suite asks "does this deny what it should", and none can ask "what is still possible once every guard has run", because no hook can see the others and no test file has both in scope. The two even cite each other's incidents in their docstrings without either author noticing they now overlapped. Generalises: A GUARD'S BLAST RADIUS IS NOT ITS OWN DENIAL SET BUT THE INTERSECTION OF EVERY GUARD ON THE SAME TOOL, AND THAT INTERSECTION IS VISIBLE FROM NO SINGLE SITE -- so the reviewable question when adding a PreToolUse hook is not only "what does this deny" but "name an operation that must stay possible on the paths it covers, and produce the exact command that still does it". Fixed: ideas_fence lets a Bash call through when EVERY segment is a git invocation whose subcommand only relocates a path (add/commit/push/mv/rm/restore/reset) and carries no content-printing flag -- allowlist not denylist, every segment must be git so a reader riding behind the first command still denies, and command substitution or redirection denies rather than gets parsed. Reading the lane is unchanged and the denial text now names the carve-out, so the next actor does not go hunting for a workaround for something that works. 12 new tests, both directions verified live against the real board. [[disposition: commit: 02d03d4]]
